"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"obs","dig26726","Amaryllidaceae","Allium platycaule","flatstem onion, broadstem onion","Gerald D. Carr","","May 20, 2011","2011","Lake","Drews Valley, 1.2 mi. southeast of, SR 140; 1527m; 42.21153&#176; N -120.68145&#176; W","42.211500","-120.681400","1527","","","Allium platycaule S. Watson "
"image","dig34619","Amaryllidaceae","Allium siskiyouense","Siskiyou onion","Gerald D. Carr","","May 23, 2013","2013","Josephine","ca. 100 m. downslope from Carrie St., 1.15 mi. S of jct. with Placer Rd., ca. 6.7 air mi. SE of Wolf Creek; 507m","42.6188","-123.3172","507","","","Allium siskiyouense Traub "
"observation","412441","Amaryllidaceae","Allium amplectens","slim-leaf onion","Newhouse, B., Brainerd, R.","","July 2007","2007","Benton","Herbert Farm and Natural Area, Open Space Park","44.5198","-123.2956","","","","Allium amplectens Torr. "
"image","dig25191","Amaryllidaceae","Narcissus pseudonarcissus","daffodil","Gerald D. Carr","","April 9, 2010","2010","Benton","SW Country Club Drive near SW 49th Street, Corvallis; 76m; 44.54583&#176; N -123.30629&#176; W","44.5458","-123.3063","76","","","Narcissus pseudonarcissus L. "
"observation","292404","Amaryllidaceae","Narcissus pseudonarcissus","daffodil","Wilson, B.","","2002","2002","Hood River","I-84, mile 61 to 62","45.7090","-121.5609","","","","Narcissus pseudonarcissus L. "
"image","dig25186","Amaryllidaceae","Narcissus poeticus","poet's daffodil","Gerald D. Carr","","April 9, 2010","2010","Benton","SW Country Club Drive near SW 49th Street, Corvallis; 76m; 44.54583&#176; N -123.30629&#176; W","44.5458","-123.3063","76","","","Narcissus poeticus L. "
"observation","309925","Amaryllidaceae","Allium acuminatum","tapertip onion, Hooker's onion","Salix Associates","","2004 - 2005","2004","Polk","Baskett Butte - Salix Associates","44.9779","-123.2450","","","","Allium acuminatum Hook. "
"observation","301731","Amaryllidaceae","Allium amplectens","slim-leaf onion","Harvey, T.","","2005 - 2011","2005","Douglas","Whitehorse meadows, including Wolf Lake","43.1486","-122.4501","1603","","","Allium amplectens Torr. "
"image","dig26703","Amaryllidaceae","Allium anceps","two-edged onion","Gerald D. Carr","","May 24, 2011","2011","Lake","Piute Reservoir, 310 yards N of unnamed dirt road S of, 1.6 mi. SW of junction with SR 140, 20 mi. SE of Adel; 1657m","42.0694","-119.5757","1657","","","Allium anceps Kellogg "
"image","dig25183","Amaryllidaceae","Narcissus poeticus","poet's daffodil","Gerald D. Carr","","April 9, 2010","2010","Benton","SW Country Club Drive near SW 49th Street, Corvallis; 76m; 44.54583&#176; N -123.30629&#176; W","44.5458","-123.3063","76","","","Narcissus poeticus L. "
